customer_id,account_id,account_type,account_open_date,account_status,gender,age,state,pincode,customer_segment,employment_status,employer_name,annual_income_inr,account_balance_inr,num_products_held,kyc_status,nominee_added,mobile_banking_enabled,net_banking_enabled,credit_card_linked,demat_account,branch_name,relationship_manager_id,last_login_days_ago,is_dormant,churn_flag,fraud_flag,loan_type,loan_amount_inr,loan_tenure_months,outstanding_principal_inr,emi_amount_inr,days_past_due,is_npa,penalty_amount_inr,credit_score,credit_bureau,risk_rating,savings_interest_rate_pct,fd_interest_rate_pct,overdraft_limit_inr,monthly_interest_income_inr,monthly_service_charges_inr,num_transactions_last_month,avg_transaction_value_inr,last_transaction_date,last_transaction_type,last_transaction_channel,last_transaction_amount_inr,transaction_currency
CUST100342,ACC900342,Savings,2022-04-04,,F,74.0,Tamil Nadu,,,Self-Employed,,4339978.27,3539.29,6.0,Rejected,Y,Y,N,N,N,Mumbai Central,,17.0,0.0,,1.0,Home Loan,2520815.69,120.0,114807569.34,50416.31,0.0,0.0,0.0,,CIBIL,,5.71,,,6757.46,1089.64,51.0,42027.71,2019-12-14,Transfer,UPI,440048.86,INR
CUST100343,ACC900343,Recurring Deposit,2019-05-07,Closed,,66.0,Telangana,902008,HNI,Salaried,Employer_40,5058141.29,1715078.55,1.0,,Y,Y,N,Y,N,Mumbai Central,RM3,715.0,,,0.0,,,,,,,,0.0,488.0,EQUIFAX,Very High,,,,8274.21,1573.22,87.0,68497.14,2021-04-24,Transfer,Mobile App,78921.25,INR
CUST100344,ACC900344,Current,2023-08-16,Frozen,M,70.0,Gujarat,235067,,Retired,,3898352.31,32698.61,7.0,Rejected,,,N,Y,Y,Pune FC Road,,74.0,0.0,0.0,0.0,,,,,,30.0,0.0,4275.31,822.0,CIBIL,,,,,8892.95,1180.54,91.0,78804.1,2022-06-27,Debit,RTGS,486085.13,INR
CUST100345,ACC900345,Recurring Deposit,2024-07-17,Frozen,,75.0,Maharashtra,790198,,Business Owner,,2078535.3,1830451.4,5.0,Pending,Y,Y,Y,N,N,Delhi North,,631.0,0.0,0.0,0.0,,,,,,,,0.0,861.0,EXPERIAN,Medium,,,,1529.37,363.45,70.0,69342.13,2023-07-23,Interest,IMPS,93106.59,EUR
CUST100346,ACC900346,Current,2020-07-18,Active,M,64.0,Maharashtra,790887,Corporate,Self-Employed,,1193068.72,1566713.07,8.0,Pending,,N,N,,Y,Jaipur Vaishali,RM16,418.0,,0.0,,,,,,,180.0,1.0,653.04,333.0,EQUIFAX,Medium,,,,6221.14,1909.28,49.0,13519.11,2019-07-09,Credit,UPI,167275.55,INR
CUST100347,ACC900347,Savings,2023-11-26,Inactive,,48.0,Rajasthan,565495,Corporate,Self-Employed,,3921204.5,1993988.13,2.0,Verified,N,,,Y,N,Chennai East,RM9,67.0,0.0,,0.0,Auto Loan,1275967.59,24.0,940258.69,25519.35,0.0,0.0,0.0,623.0,CIBIL,,5.08,,,2888.85,1515.01,,38018.11,2023-07-26,Credit,NEFT,113809.23,INR
CUST100348,ACC900348,Fixed Deposit,2022-08-21,Active,Other,66.0,West Bengal,512778,Retail,Student,,4160159.21,1441649.89,8.0,Pending,Y,Y,,Y,,Hyderabad Banjara Hills,,380.0,0.0,0.0,0.0,Home Loan,2480886.69,84.0,400822.49,49617.73,30.0,0.0,1634.35,,EQUIFAX,Very High,,5.01,,4517.87,1573.31,44.0,-17230.01,2019-01-26,EMI,NEFT,131913.26,INR
CUST100349,ACC900349,Current,2018-03-28,,F,52.0,Delhi,663204,,Salaried,Employer_130,920320.01,668253.1,1.0,Rejected,Y,,Y,N,N,Pune FC Road,,48.0,0.0,0.0,0.0,,,,,,90.0,1.0,4308.6,511.0,EXPERIAN,,,,,684.08,1446.01,53.0,16336.58,2023-04-03,Transfer,UPI,425324.34,INR
CUST100350,ACC900350,Checking,2022-06-24,Closed,F,25.0,Gujarat,969515,SME,Self-Employed,,2980776.71,954300.94,7.0,Rejected,Y,N,Y,Y,N,Pune FC Road,,,1.0,1.0,0.0,Personal Loan,145194.09,12.0,72269.77,2903.88,30.0,0.0,2217.07,358.0,EXPERIAN,Medium,,,181209.28,5711.23,260.92,96.0,24035.97,2024-06-02,Penalty,NEFT,126608.72,GBP
CUST100351,ACC900351,Fixed Deposit,2020-12-25,Closed,M,55.0,Karnataka,986327,Corporate,,,222155.03,244211.48,3.0,Expired,N,,N,,Y,Ahmedabad SG Highway,RM49,415.0,,,0.0,Personal Loan,3096306.7,60.0,1233876.77,61926.13,120.0,1.0,,882.0,EQUIFAX,High,,6.28,,10987.36,571.41,14.0,4158456.85,2023-12-25,Credit,RTGS,65603.63,INR
CUST100352,ACC900352,Checking,2024-09-11,,F,25.0,Maharashtra,582591,SME,Retired,,185819222.41,783767.91,1.0,Verified,,N,,N,,Kolkata West,,81.0,0.0,0.0,0.0,Home Loan,3986382.16,120.0,,79727.64,120.0,1.0,276.4,457.0,,Low,,,264621.53,2690.14,1189.4,,28014.32,2022-02-04,Credit,ATM,178009.18,GBP
CUST100353,ACC900353,Fixed Deposit,2021-05-15,Inactive,F,31.0,Tamil Nadu,660901,HNI,Self-Employed,,1780586.81,394203.03,7.0,Rejected,N,Y,N,N,Y,,RM42,,1.0,0.0,0.0,Auto Loan,3121834.21,12.0,1340795.54,62436.68,0.0,0.0,0.0,789.0,CIBIL,Medium,,6.04,,2766.75,475.09,31.0,62468.02,2018-04-15,EMI,NEFT,253050.11,USD
CUST100354,ACC900354,Checking,2018-03-30,Inactive,M,62.0,Maharashtra,479066,SME,Salaried,Employer_1,481092.77,1563851.95,4.0,Verified,N,,N,Y,N,Kolkata West,,35.0,0.0,,0.0,Personal Loan,4603038.91,36.0,,92060.78,120.0,1.0,377.4,628.0,EQUIFAX,High,,,105253.68,10493.02,872.17,88.0,10749.83,2022-12-18,EMI,NEFT,272001.92,INR
CUST100355,ACC900355,Recurring Deposit,2021-07-06,,F,68.0,West Bengal,832936,SME,Salaried,Employer_63,850974.97,77242.68,6.0,Verified,,,Y,Y,,Chennai East,,725.0,0.0,,0.0,,,,,,0.0,0.0,0.0,807.0,CIBIL,Medium,,,,13848.36,1450.25,111.0,37988.85,2022-10-20,EMI,IMPS,65515.65,GBP
CUST100356,ACC900356,Recurring Deposit,2018-11-13,Closed,Other,63.0,Tamil Nadu,651403,HNI,Retired,,359159.44,,5.0,Rejected,Y,,,,Y,Chennai East,RM4,297.0,,,1.0,Auto Loan,2918295.52,120.0,2151664.64,58365.91,0.0,0.0,0.0,563.0,CIBIL,Medium,,,,4768.78,321.97,20.0,52008.63,2021-03-26,Debit,NEFT,,INR
CUST100357,ACC900357,Fixed Deposit,2023-11-09,Active,M,22.0,Rajasthan,105998,Retail,Retired,,3594393.28,840383.48,1.0,Pending,N,N,Y,Y,N,,,457.0,0.0,1.0,,Business Loan,2643624.08,12.0,1942487.97,52872.48,120.0,1.0,3293.81,880.0,EXPERIAN,Very High,,6.67,,5382.04,995.97,69.0,80472.96,2022-12-27,Debit,Mobile App,204251.17,INR
CUST100358,ACC900358,Recurring Deposit,2022-08-27,,M,36.0,West Bengal,706482,Retail,Retired,,1874743.03,676015.74,1.0,Verified,Y,,N,,Y,Mumbai Central,,653.0,,0.0,1.0,,,,,,30.0,0.0,3806.58,824.0,EQUIFAX,Medium,,,,12673.9,991.9,,16343.0,2022-10-11,Interest,ATM,400220.0,INR
CUST100359,ACC900359,Recurring Deposit,2023-05-03,Active,M,72.0,Rajasthan,427343,SME,Self-Employed,,871050.4,1095436.33,5.0,Verified,N,,N,,Y,Jaipur Vaishali,,577.0,,0.0,0.0,Business Loan,,84.0,,,0.0,0.0,0.0,662.0,,Low,,,,2374.12,1579.42,65.0,46567.48,2020-07-01,Penalty,UPI,9829.92,INR
CUST100360,ACC900360,Fixed Deposit,2023-04-14,Closed,Other,47.0,Tamil Nadu,253806,SME,Retired,,2998096.0,613259.01,4.0,Pending,,Y,N,,,Bangalore MG Road,,576.0,0.0,0.0,0.0,Auto Loan,5077574.04,48.0,535424.59,101551.48,,,0.0,832.0,EQUIFAX,Very High,,8.4,,6629.6,369.3,53.0,19072.17,2022-10-25,Penalty,ATM,317486.19,INR
CUST100361,ACC900361,Fixed Deposit,2024-12-26,Closed,M,19.0,Gujarat,966935,Corporate,Business Owner,,4633711.36,278232.11,2.0,Rejected,N,,,,,Pune FC Road,RM33,453.0,,1.0,0.0,Business Loan,2659796.48,36.0,787166.8,53195.93,0.0,0.0,0.0,738.0,EQUIFAX,Medium,,8.37,,10771.0,1178.33,91.0,4537.38,2023-03-24,Interest,IMPS,163601.69,GBP
CUST100362,ACC900362,Checking,2023-11-21,Frozen,M,19.0,West Bengal,146387,SME,Salaried,Employer_103,2120905.32,1422042.48,2.0,Rejected,,N,,N,Y,Mumbai Central,,523.0,,,1.0,,,,,,,,0.0,,CIBIL,,,,232352.78,2260.65,1186.08,103.0,12906.63,2023-11-13,Penalty,RTGS,402560.03,INR
CUST100363,ACC900363,Recurring Deposit,2020-07-11,Frozen,F,62.0,Tamil Nadu,417249,Corporate,Self-Employed,,237522.5,209788.77,8.0,Pending,N,,N,,Y,Delhi North,RM23,269.0,,,1.0,Personal Loan,552953.38,84.0,258354.3,11059.07,0.0,0.0,0.0,527.0,EQUIFAX,Low,,,,5089.46,1590.73,39.0,75446.68,2018-11-09,Credit,UPI,147429.33,INR
CUST100364,ACC900364,Fixed Deposit,2024-06-11,Inactive,Other,,Gujarat,843460,HNI,,,4276625.16,1824866.88,5.0,Expired,Y,N,Y,N,N,Hyderabad Banjara Hills,RM25,353.0,1.0,,,Personal Loan,4681784.64,,2387385.37,93635.69,,,0.0,674.0,EXPERIAN,Medium,,6.5,,14965.15,1222.0,90.0,53119.2,2024-04-10,Penalty,Branch,18189.01,INR
CUST100365,ACC900365,Recurring Deposit,2021-03-06,Frozen,F,58.0,Rajasthan,728918,SME,Student,,1533578.17,-23295.7,4.0,Pending,Y,,Y,N,N,,,79.0,,0.0,0.0,Home Loan,4543395.22,24.0,2045777.02,90867.9,30.0,0.0,4882.64,401.0,EQUIFAX,High,,,,,307.2,85.0,31688.27,2020-11-11,Penalty,Branch,231933.03,USD
CUST100366,ACC900366,Checking,2021-07-07,,F,33.0,Rajasthan,498049,Corporate,Self-Employed,,970535.62,1528830.58,2.0,Expired,Y,Y,,N,Y,Delhi North,RM5,365.0,0.0,,0.0,,,,,,0.0,0.0,0.0,857.0,CIBIL,High,,,149500.62,11626.15,1691.74,26.0,80802.83,2023-06-23,Interest,NEFT,383695.37,INR
CUST100367,ACC900367,Recurring Deposit,2021-10-03,Inactive,Other,28.0,Karnataka,,Corporate,Business Owner,,2610850.36,531455.94,2.0,Expired,Y,Y,Y,,Y,Delhi North,RM19,666.0,,1.0,,Home Loan,1153662.58,84.0,121350.9,23073.25,60.0,0.0,3915.01,,EQUIFAX,Very High,,,,10671.26,290.51,118.0,67509.25,2023-12-25,Interest,Branch,483.88,USD
CUST100368,ACC900368,Fixed Deposit,2019-01-24,Inactive,M,62.0,Maharashtra,971306,SME,Self-Employed,,157594107.63,1027651.68,4.0,Verified,N,,,N,,Jaipur Vaishali,,97.0,0.0,,0.0,Personal Loan,3060901.95,60.0,893595.2,61218.04,0.0,0.0,0.0,315.0,CIBIL,,,6.49,,3900.62,19134.21,12.0,49408.91,2022-09-30,Debit,UPI,158005.74,INR
CUST100369,ACC900369,Current,2019-09-21,Inactive,M,48.0,Karnataka,327098,,,,-154273.86,1130202.21,2.0,Verified,,,N,N,N,Mumbai Central,,305.0,0.0,0.0,0.0,,,,,,90.0,1.0,950.6,555.0,EXPERIAN,Low,,,,3806.59,195.48,109.0,724174.41,2024-08-01,Debit,Mobile App,12116138.21,INR
CUST100370,ACC900370,Recurring Deposit,2022-12-19,,,29.0,Telangana,454485,HNI,Business Owner,,2901398.97,23227339.29,7.0,Pending,N,N,N,N,,Pune FC Road,RM36,716.0,0.0,1.0,0.0,Auto Loan,1292636.91,,795075.47,25852.74,,,0.0,669.0,,,,,,4701.46,764.74,45.0,68078.78,2022-04-21,Transfer,RTGS,389403.1,GBP
CUST100371,ACC900371,Checking,2024-06-19,Closed,M,65.0,Maharashtra,274112,HNI,Student,,960647.3,1574072.91,2.0,Rejected,N,Y,N,Y,N,,RM7,433.0,0.0,0.0,0.0,Personal Loan,1460419.65,,1207899.39,29208.39,0.0,0.0,0.0,860.0,EQUIFAX,,,,58121.9,7851.13,1026.61,120.0,33805.35,2020-10-06,EMI,ATM,393924.53,EUR
CUST100372,ACC900372,Recurring Deposit,2018-03-20,Inactive,M,42.0,Maharashtra,677454,,Self-Employed,,3087084.56,1898665.59,5.0,Rejected,Y,,N,N,,Delhi North,,614.0,0.0,,0.0,,,,,,30.0,0.0,944.92,752.0,EXPERIAN,,,,,3228.33,-621.5,35.0,60739.74,2022-05-11,Transfer,UPI,387210.27,INR
CUST100373,ACC900373,Savings,2019-03-06,Frozen,,40.0,Tamil Nadu,971150,SME,Salaried,Employer_112,709083.87,1147368.16,2.0,Verified,Y,N,,Y,Y,Delhi North,,413.0,0.0,0.0,,,,,,,0.0,0.0,0.0,537.0,EQUIFAX,,7.04,,,1527.3,1175.53,117.0,64725.2,2021-01-25,Transfer,Net Banking,23570.86,EUR
CUST100374,ACC900374,Savings,2024-12-17,,M,,Telangana,408872,Corporate,Self-Employed,,899532.99,538427.23,1.0,Verified,,Y,N,N,,Bangalore MG Road,RM13,567.0,1.0,0.0,1.0,Auto Loan,2928405.07,48.0,-135452.22,58568.1,120.0,1.0,4100.83,398.0,CIBIL,Very High,7.35,,,7535.65,184.65,69.0,4879.59,2018-12-20,Credit,IMPS,103808.32,INR
CUST100375,ACC900375,Savings,2023-08-08,Inactive,Other,25.0,West Bengal,916103,,Student,,752163.36,491809.36,6.0,,N,N,N,,N,Ahmedabad SG Highway,,188.0,,1.0,1.0,Home Loan,444800.99,48.0,172588.22,8896.02,0.0,0.0,0.0,716.0,EQUIFAX,,4.45,,,4500.31,15837.66,41.0,59520.15,2018-11-04,Debit,ATM,323519.78,INR
CUST100376,ACC900376,Savings,2023-02-10,Active,F,26.0,Telangana,719766,,Self-Employed,,,,,Rejected,N,N,Y,,Y,Delhi North,,,0.0,1.0,0.0,Home Loan,3453197.75,60.0,704514.36,69063.96,90.0,1.0,2776.55,731.0,EQUIFAX,Medium,3.34,,,7459.69,1542.58,89.0,59204.47,2022-08-14,Interest,RTGS,314430.72,INR
CUST100377,ACC900377,Savings,2024-03-20,,Other,69.0,Gujarat,401819,SME,Student,,1228830.02,235228.81,3.0,Verified,,N,N,N,,Jaipur Vaishali,,,0.0,0.0,,,,,,,60.0,0.0,1562.39,753.0,EXPERIAN,,6.76,,,459.11,1789.02,67.0,,2022-11-24,Credit,UPI,315317.25,GBP
CUST100378,ACC900378,Recurring Deposit,2024-03-25,Inactive,M,42.0,Telangana,534503,SME,Student,,3981787.28,1307450.81,5.0,Rejected,N,N,Y,Y,N,Mumbai Central,,573.0,1.0,1.0,,Personal Loan,2259681.43,36.0,417923.82,45193.63,120.0,1.0,1892.15,545.0,CIBIL,,,,,13822.46,877.86,42.0,78812.48,2024-08-23,Penalty,UPI,375583.95,INR
CUST100379,ACC900379,Current,2024-08-04,Inactive,M,40.0,West Bengal,323236,,Retired,,3141766.22,1396854.92,6.0,Pending,N,Y,N,N,Y,Hyderabad Banjara Hills,,346.0,1.0,0.0,0.0,Business Loan,4167464.74,,3566832.47,83349.29,0.0,0.0,0.0,488.0,EXPERIAN,Low,,,,6991.08,57.58,22.0,,2018-05-11,Credit,UPI,218390.72,EUR
CUST100380,ACC900380,Current,2020-01-13,Inactive,F,38.0,West Bengal,321927,Corporate,Self-Employed,,2652443.14,1811504.5,2.0,Pending,Y,,,Y,Y,Pune FC Road,RM40,498.0,0.0,,0.0,Personal Loan,4574195.49,,1119821.25,91483.91,,,0.0,434.0,EQUIFAX,Low,,,,8662.0,1483.63,59.0,70554.86,2019-12-23,EMI,RTGS,316920.0,INR
CUST100381,ACC900381,Recurring Deposit,2018-09-11,Closed,M,19.0,Gujarat,456496,SME,Salaried,Employer_99,3571024.43,741853.9,2.0,Pending,Y,,N,N,N,Chennai East,,482.0,0.0,0.0,1.0,,,,,,30.0,0.0,606.54,365.0,EQUIFAX,Very High,,,,5157.19,1723.05,39.0,58930.38,2019-08-08,Credit,Branch,146141.95,USD
CUST100382,ACC900382,Savings,2019-05-28,Frozen,M,28.0,Tamil Nadu,461317,SME,Business Owner,,4129381.85,113640.05,2.0,,Y,,,Y,Y,Bangalore MG Road,,129.0,,0.0,0.0,Business Loan,331456.54,24.0,145821.41,6629.13,120.0,1.0,1695.01,,,Medium,3.93,,,2254.81,57.57,31.0,11801.06,2021-12-28,Credit,Mobile App,440414.38,INR
CUST100383,ACC900383,Recurring Deposit,2020-11-22,Closed,M,53.0,Gujarat,695048,SME,,,3979298.87,149301.33,7.0,Expired,N,,Y,N,Y,Ahmedabad SG Highway,,341.0,0.0,1.0,0.0,Business Loan,760983.22,12.0,582682.69,15219.66,90.0,1.0,4155.46,488.0,,High,,,,14577.58,567.33,112.0,71876.68,2023-06-22,Transfer,Mobile App,165334.45,USD
CUST100384,ACC900384,Checking,2018-08-11,Inactive,,66.0,Gujarat,566896,Corporate,Student,,4260289.54,1927536.99,4.0,Verified,N,Y,,N,N,Hyderabad Banjara Hills,RM26,224.0,0.0,1.0,0.0,Business Loan,2178052.64,60.0,-601626.67,43561.05,30.0,0.0,2147.06,680.0,EXPERIAN,Low,,,315023.1,7152.4,1919.46,25.0,74918.18,2018-01-26,Transfer,UPI,484467.72,USD
CUST100385,ACC900385,Recurring Deposit,2022-10-13,,F,,Tamil Nadu,487544,SME,Retired,,5105185.72,52156.44,7.0,,,,Y,Y,Y,Jaipur Vaishali,,383.0,0.0,1.0,0.0,,,,,,180.0,1.0,,574.0,,Low,,,,12476.42,1903.82,98.0,16399.02,2023-01-23,Credit,RTGS,494266.97,INR
CUST100386,ACC900386,Savings,2018-11-14,Frozen,M,36.0,,777210,Retail,Salaried,Employer_51,737200.48,1451292.27,2.0,,Y,N,,Y,N,Hyderabad Banjara Hills,,446.0,0.0,0.0,0.0,Business Loan,4405500.52,12.0,1444640.76,88110.01,0.0,0.0,0.0,365.0,,,5.08,,,4646.09,1641.61,65.0,6146.47,2023-11-10,Transfer,Net Banking,252687.96,EUR
CUST100387,ACC900387,Savings,2022-02-07,Active,M,45.0,Gujarat,608430,SME,Business Owner,,721635.89,1676456.91,4.0,Rejected,Y,,N,,N,Hyderabad Banjara Hills,,207.0,1.0,0.0,0.0,,,,,,180.0,1.0,1994.52,503.0,,Medium,7.26,,,14950.24,1470.3,111.0,56646.49,2024-01-06,Transfer,Branch,95247.84,INR
CUST100388,ACC900388,Checking,2023-10-13,Closed,Other,75.0,Rajasthan,810735,Retail,Retired,,1034377.09,1093122.34,5.0,Rejected,Y,Y,N,,N,Ahmedabad SG Highway,,495.0,0.0,1.0,1.0,Home Loan,3275363.89,36.0,1202492.76,65507.28,30.0,0.0,4331.95,544.0,,Low,,,166008.82,7229.31,,120.0,42786.07,2018-02-02,Debit,IMPS,268575.37,GBP
CUST100389,ACC900389,Fixed Deposit,2019-01-20,Active,M,68.0,Delhi,516248,HNI,,,4723818.73,969659.38,2.0,Pending,Y,N,Y,,,,RM27,,1.0,0.0,,Education Loan,1829891.76,120.0,657758.22,36597.84,90.0,1.0,21869.38,540.0,EQUIFAX,Medium,,5.98,,,42.41,2.0,47608.34,2021-02-27,Penalty,Mobile App,184222.42,GBP
CUST100390,ACC900390,Checking,2022-07-02,Closed,Other,63.0,Delhi,882534,HNI,,,3546208.21,1245999.86,3.0,Rejected,Y,,N,,Y,Delhi North,RM2,24.0,0.0,0.0,1.0,Personal Loan,1142297.38,48.0,466608.43,22845.95,0.0,0.0,0.0,712.0,CIBIL,Very High,,,158257.87,13997.61,946.57,49.0,80922.37,2022-05-06,Penalty,UPI,396053.62,USD
CUST100391,ACC900391,Current,2020-05-03,,F,25.0,Tamil Nadu,807137,,Salaried,Employer_86,4568263.14,1353109.5,1.0,Expired,,,Y,,Y,Hyderabad Banjara Hills,,585.0,1.0,0.0,0.0,Auto Loan,4682302.53,120.0,2962380.48,93646.05,0.0,0.0,0.0,359.0,CIBIL,,,,,812.25,864.12,67.0,5253.19,2018-01-15,Interest,UPI,490540.62,USD
CUST100392,ACC900392,Fixed Deposit,2020-11-16,,,73.0,Tamil Nadu,521022,Retail,,,4798427.31,1809173.67,8.0,Expired,Y,Y,,,N,Pune FC Road,,435.0,1.0,1.0,0.0,,,,,,180.0,1.0,4225.43,550.0,,Low,,6.92,,12987.23,1744.82,25.0,47787.83,2024-04-03,Penalty,Net Banking,155923.14,GBP
CUST100393,ACC900393,Fixed Deposit,2022-12-24,,M,50.0,Delhi,982390,Retail,Business Owner,,2911450.03,833355.47,5.0,Verified,N,Y,,,N,Jaipur Vaishali,,57.0,0.0,,,Auto Loan,899075.29,12.0,432878.2,17981.51,60.0,0.0,4984.97,408.0,EQUIFAX,Low,,8.09,,1710.02,972.61,61.0,39065.06,2023-07-25,Transfer,RTGS,13084.17,EUR
CUST100394,ACC900394,Savings,2018-01-18,Closed,F,34.0,Gujarat,835837,,Salaried,Employer_103,3051801.77,893907.26,3.0,,Y,Y,N,Y,N,Chennai East,,650.0,1.0,0.0,1.0,,,,,,120.0,1.0,54456.58,538.0,EXPERIAN,High,3.64,,,3010.16,,2.0,8180.59,2018-02-24,Penalty,Net Banking,241871.68,EUR
CUST100395,ACC900395,Savings,2021-08-30,Frozen,,62.0,,404850,Corporate,Self-Employed,,3989274.74,1867026.75,4.0,,N,N,,N,Y,Bangalore MG Road,RM11,624.0,0.0,,,Education Loan,3324290.35,120.0,1811612.63,66485.81,30.0,0.0,4041.61,681.0,EQUIFAX,,5.77,,,14678.82,1743.91,8.0,30739.02,2024-01-07,Transfer,RTGS,471456.6,INR
CUST100396,ACC900396,Current,2021-05-16,Closed,F,64.0,Maharashtra,822602,SME,Salaried,Employer_179,5167355.16,,8.0,,N,,N,Y,N,Kolkata West,,23.0,0.0,0.0,0.0,,,,,,30.0,0.0,3573.95,361.0,CIBIL,Very High,,,,12391.41,1597.26,68.0,33230.18,2018-07-29,Debit,IMPS,143874.77,INR
CUST100397,ACC900397,Recurring Deposit,2019-01-21,Closed,Other,32.0,Rajasthan,419224,Retail,,,831257.35,1331137.34,4.0,Verified,,Y,N,Y,Y,Hyderabad Banjara Hills,,700.0,1.0,0.0,0.0,Personal Loan,3890631.25,84.0,1033823.61,77812.62,0.0,0.0,0.0,544.0,CIBIL,,,,,8228.19,693.47,111.0,32081.66,2020-12-18,Interest,Mobile App,225939.72,INR
CUST100398,ACC900398,Fixed Deposit,2018-05-09,Closed,,29.0,West Bengal,340283,SME,Student,,2171224.65,743129.88,4.0,Verified,N,Y,,Y,Y,Kolkata West,,92.0,0.0,,1.0,Home Loan,3313518.14,120.0,2415059.49,66270.36,90.0,1.0,4279.1,403.0,,Medium,,8.8,,6303.24,686.01,,43347.55,2022-12-16,Debit,RTGS,6840.95,INR
CUST100399,ACC900399,Checking,2018-08-23,,F,70.0,Delhi,866670,HNI,,,2187365.81,296379.81,2.0,Verified,Y,,Y,N,Y,Delhi North,RM15,100.0,0.0,0.0,0.0,Home Loan,1251726.93,84.0,601311.32,25034.54,0.0,0.0,0.0,639.0,CIBIL,,,,170203.69,1803.07,264.65,80.0,16238.17,2020-04-11,Debit,UPI,212001.37,INR
CUST100400,ACC900400,Fixed Deposit,2024-05-12,Inactive,M,46.0,Telangana,172149,,Self-Employed,,3449183.95,1555895.25,1.0,,N,N,,,N,Pune FC Road,,554.0,0.0,0.0,0.0,,,,,,120.0,1.0,2038.35,752.0,EQUIFAX,Very High,,7.98,,4504.57,1183.25,94.0,29241.6,2021-07-25,Credit,ATM,389524.37,INR
CUST100401,ACC900401,Savings,2018-11-06,,F,60.0,West Bengal,482923,SME,,,-1045850.7,613733.92,,Pending,N,Y,N,Y,N,Ahmedabad SG Highway,,328.0,0.0,0.0,,Home Loan,528492.03,24.0,153182.17,10569.84,0.0,0.0,0.0,863.0,CIBIL,,5.74,,,6186.86,721.23,86.0,42508.37,2020-06-29,Credit,RTGS,120847.36,INR
CUST100402,ACC900402,Checking,2020-06-06,Frozen,,,Gujarat,284453,SME,Retired,,586091.53,1552066.26,1.0,Rejected,,N,Y,N,N,Chennai East,,223.0,0.0,1.0,0.0,Auto Loan,1826275.61,,396192.69,36525.51,0.0,0.0,0.0,764.0,,,,,180540.66,8194.4,553.85,56.0,59908.11,2023-08-15,Debit,RTGS,417080.56,INR
CUST100403,ACC900403,Current,2019-03-29,Inactive,M,44.0,Delhi,573602,Retail,,,3537284.33,729020.22,3.0,Pending,Y,N,,,Y,Pune FC Road,,287.0,0.0,1.0,0.0,Business Loan,1998260.72,120.0,,39965.21,30.0,0.0,280.27,686.0,,High,,,,12238.85,226.83,27.0,42999.11,2018-04-26,Interest,UPI,114649.5,USD
CUST100404,ACC900404,Savings,2023-10-26,,F,,Karnataka,328504,Retail,Retired,,2445389.96,54418830.61,6.0,Verified,,N,Y,N,,Delhi North,,90.0,0.0,0.0,0.0,Auto Loan,3479804.92,60.0,2750293.28,69596.1,,,0.0,358.0,EXPERIAN,Very High,6.81,,,1560.96,351.63,17.0,39510.57,2022-08-04,EMI,NEFT,178979.16,INR
CUST100405,ACC900405,Recurring Deposit,2024-08-13,Frozen,F,55.0,Tamil Nadu,437805,Corporate,Business Owner,,2000295.06,96559.95,6.0,,Y,N,N,,Y,Chennai East,RM7,71.0,,0.0,,Home Loan,2521399.41,48.0,1881364.87,50427.99,0.0,0.0,0.0,499.0,CIBIL,High,,,,5434.84,1807.52,30.0,37079.02,2024-06-27,Credit,ATM,148413.94,GBP
CUST100406,ACC900406,Current,2024-04-03,Inactive,M,71.0,Gujarat,167498,Corporate,,,4357382.23,1846021.77,8.0,Rejected,,Y,N,,Y,,RM14,481.0,0.0,,0.0,Personal Loan,3383850.33,120.0,995004.16,67677.01,0.0,0.0,0.0,868.0,EQUIFAX,High,,,,9037.97,2042.71,40.0,473691.84,2023-04-11,Interest,RTGS,345919.79,INR
CUST100407,ACC900407,Fixed Deposit,2023-01-29,Closed,M,26.0,,168289,HNI,Business Owner,,2436603.77,22459.53,5.0,Expired,N,N,,Y,Y,Bangalore MG Road,RM27,,,,0.0,,,,,,0.0,0.0,0.0,576.0,EXPERIAN,High,,7.68,,9833.77,1537.35,7.0,55222.13,2022-11-13,Transfer,NEFT,452900.05,INR
CUST100408,ACC900408,Savings,2021-06-19,Inactive,,57.0,Tamil Nadu,496934,HNI,Self-Employed,,4423646.15,1718014.87,4.0,,N,Y,N,,,Pune FC Road,RM44,192.0,0.0,0.0,,Home Loan,3440613.51,36.0,-678002.21,68812.27,0.0,0.0,0.0,,EQUIFAX,,2.97,,,3873.58,1095.32,78.0,15381.43,2018-05-25,Debit,Mobile App,238579.89,INR
CUST100409,ACC900409,Fixed Deposit,2020-02-23,Inactive,F,61.0,Maharashtra,936941,Corporate,Student,,4756900.26,206054.93,8.0,,Y,,,Y,Y,Jaipur Vaishali,RM18,466.0,0.0,,0.0,Education Loan,4308489.17,120.0,3203501.98,86169.78,30.0,0.0,476.06,875.0,,,,5.99,,6702.51,828.94,120.0,44224.63,2020-04-16,Credit,NEFT,302544.99,INR
CUST100410,ACC900410,Current,2021-03-12,Active,F,59.0,,391754,Corporate,,,3372228.69,907369.7,7.0,Verified,N,,,N,,Hyderabad Banjara Hills,RM49,418.0,0.0,0.0,0.0,Education Loan,130628.98,12.0,109171.54,2612.58,0.0,0.0,0.0,567.0,CIBIL,Low,,,,10492.21,531.07,97.0,66799.04,2023-01-10,Transfer,Net Banking,194563.11,INR
