transaction_id,client_id,amount,transaction_type,timestamp,client_country,counterparty_country,ofac_match_flag,fatf_country_flag,structuring_pattern_flag,rapid_movement_flag,trade_mispricing_flag
16166,1782,1942.57,SWIFT,2025-07-31 16:58:28,IN,RU,1,0,0,0,0
16167,1804,829.45,Check,2025-07-10 22:07:16,US,AE,0,0,0,0,0
16168,642,1374.55,ACH,2025-08-29 15:43:48,RU,UK,0,0,0,0,0
16169,1055,12764.56,SWIFT,2025-09-06 12:03:24,IN,AU,0,0,0,0,0
16170,175,908.36,ACH,2025-07-17 06:44:36,JP,CH,0,0,0,0,0
16171,738,96.1,Check,2025-08-10 08:20:45,CN,AE,0,0,0,1,0
16172,1851,2024.44,ACH,2025-09-15 17:42:04,CN,DE,0,0,0,0,0
16173,81,2635.44,Wire,2025-07-16 05:20:54,AE,US,0,0,0,1,0
16174,336,7380.85,ACH,2025-08-30 12:11:25,VE,US,0,0,0,0,0
16175,239,1634.71,Check,2025-08-25 23:21:26,RU,UK,0,0,0,1,0
16176,764,17038.76,Check,2025-07-06 08:19:16,SY,NL,0,0,0,0,0
16177,1732,691.07,ACH,2025-09-21 03:06:56,IN,UK,0,0,0,0,0
16178,1322,33804.75,Wire,2025-09-09 04:36:16,AE,JP,0,0,0,1,0
16179,496,694.14,SWIFT,2025-07-27 15:18:13,AE,FR,0,0,0,0,0
16180,1498,3933.88,SWIFT,2025-07-20 10:49:10,SG,FR,0,0,0,0,0
16181,1572,4171.41,SWIFT,2025-07-20 15:52:09,RU,CN,0,0,0,0,0
16182,1412,6143.11,Check,2025-07-17 07:40:36,IN,JP,0,0,0,0,0
16183,1355,1662.86,Wire,2025-07-26 12:28:03,CA,JP,0,0,0,0,0
16184,938,75491.91,Check,2025-09-24 00:15:28,DE,SG,0,0,0,0,0
16185,1350,2560.58,Check,2025-09-07 21:01:43,SG,IR,1,1,0,0,0
16186,1976,385.87,SWIFT,2025-09-30 14:51:59,IN,US,0,0,0,0,0
16187,237,112.06,SWIFT,2025-08-15 22:10:59,KP,JP,0,0,0,0,0
16188,1221,2760.99,Check,2025-07-15 19:43:31,CN,DE,0,0,0,0,0
16189,1802,4268.88,ACH,2025-08-20 19:26:54,LB,CA,0,0,0,0,0
16190,1363,5505.24,ACH,2025-09-21 01:40:28,DE,SG,0,0,0,0,0
16191,1412,7272.63,Check,2025-08-25 16:00:56,IN,IN,0,0,0,0,0
16192,838,52694.35,Check,2025-07-06 17:02:12,CA,SG,0,0,0,0,0
16193,1502,2593.58,Check,2025-09-04 10:58:33,JP,CH,0,0,0,0,0
16194,498,761.49,Wire,2025-08-28 17:46:46,UK,AE,0,0,0,0,0
16195,668,484.11,Check,2025-07-29 09:08:32,IR,CN,0,0,0,0,0
16196,479,1657.94,ACH,2025-09-30 05:41:13,US,JP,0,0,0,0,0
16197,192,248.15,ACH,2025-07-30 21:53:26,DE,UK,0,0,0,0,0
16198,1446,83.43,Check,2025-08-31 06:10:32,JP,CH,0,0,0,0,0
16199,148,210.8,ACH,2025-09-23 15:55:13,AF,US,0,0,0,0,0
16200,911,42.63,Check,2025-08-28 03:06:56,VE,VE,1,0,0,0,0
16201,1798,2180.29,SWIFT,2025-09-02 08:42:05,US,IN,0,0,0,0,0
16202,1633,51.8,ACH,2025-07-26 09:39:43,CH,FR,0,0,0,0,0
16203,1222,129595.05,Wire,2025-09-16 07:48:23,AE,LB,0,0,0,0,0
16204,155,1971.97,SWIFT,2025-09-02 15:33:43,FR,CN,0,0,0,0,0
16205,1586,2809.57,Wire,2025-09-18 02:00:37,FR,JP,0,0,0,0,0
16206,1080,1620.64,Check,2025-09-06 01:54:59,UK,CN,0,0,0,0,0
16207,328,3217.6,ACH,2025-09-07 00:45:51,SG,NL,0,0,0,0,0
16208,873,623.03,ACH,2025-07-19 13:33:02,DE,CN,0,0,0,0,0
16209,1498,6112.79,SWIFT,2025-09-22 00:09:53,SG,IN,0,0,0,0,0
16210,49,6601.31,SWIFT,2025-07-27 04:36:10,AF,CH,0,0,0,0,0
16211,564,606.26,Check,2025-09-26 06:54:09,US,AU,0,0,0,0,0
16212,1287,1300.88,Check,2025-08-20 13:40:36,LB,NL,0,0,0,0,0
16213,411,2771.16,Wire,2025-08-03 02:47:21,AE,CN,0,0,0,0,0
16214,1738,1032.26,SWIFT,2025-08-25 02:41:16,AE,JP,0,0,0,0,0
16215,1127,6246.15,SWIFT,2025-08-10 05:45:43,SY,CN,0,0,0,0,0
16216,1281,362.09,Check,2025-09-14 02:26:21,FR,FR,0,0,0,0,0
16217,1011,69.74,SWIFT,2025-07-11 01:06:28,CA,SY,1,0,0,1,0
16218,381,1624.19,Check,2025-09-07 20:55:38,CA,AU,0,0,0,0,0
16219,426,551.27,SWIFT,2025-08-08 12:21:49,CH,US,0,0,0,0,0
16220,1312,2324.64,SWIFT,2025-08-12 07:24:03,US,UK,0,0,0,0,0
16221,222,978.75,ACH,2025-09-01 13:46:21,VE,NL,0,0,0,0,0
16222,515,552.96,ACH,2025-09-04 11:57:08,US,IN,0,0,0,0,0
16223,1453,2591.26,ACH,2025-09-11 10:53:57,SD,DE,0,0,0,0,0
16224,240,3294.44,ACH,2025-07-02 23:33:37,CA,UK,0,0,0,0,0
16225,532,1670.11,Wire,2025-07-14 15:37:21,US,SD,1,0,0,0,0
16226,317,2150.17,Wire,2025-09-13 12:16:04,FR,IN,0,0,0,0,0
16227,1963,8676.33,ACH,2025-09-10 12:41:39,US,DE,0,0,0,0,0
16228,765,11897.69,ACH,2025-09-03 10:40:11,AU,IN,0,0,0,0,0
16229,1548,3365.23,SWIFT,2025-09-27 11:36:21,SD,DE,0,0,0,0,0
16230,1918,4726.13,ACH,2025-09-24 00:28:51,AF,AU,0,0,0,0,0
16231,1615,58119.87,ACH,2025-07-06 06:00:48,UK,UK,0,0,0,0,0
16232,451,1950.91,ACH,2025-09-19 11:58:06,AF,FR,0,0,0,0,0
16233,1863,646.14,Check,2025-08-16 07:11:19,RU,SG,0,0,0,1,0
16234,981,707.12,Wire,2025-09-02 05:48:38,UK,CN,0,0,0,0,0
16235,406,3609.38,SWIFT,2025-08-31 15:33:43,SG,IN,0,0,0,1,0
16236,1002,1913.86,Check,2025-09-06 21:30:55,FR,CN,0,0,0,0,0
16237,1013,570.91,Wire,2025-08-25 07:02:45,IN,CN,0,0,0,0,0
16238,1603,301.51,ACH,2025-09-09 23:02:32,CA,AU,0,0,0,0,0
16239,820,5683.66,SWIFT,2025-09-15 03:26:19,VE,IN,0,0,0,0,0
16240,1073,2447.27,Check,2025-07-09 23:48:24,AE,UK,0,0,0,0,0
16241,1380,926.95,Wire,2025-09-22 04:53:01,CA,UK,0,0,0,0,0
16242,1742,3901.42,ACH,2025-09-04 07:49:03,RU,NL,0,0,0,0,0
16243,1581,284.46,Check,2025-09-27 09:11:09,AE,NL,0,0,0,0,0
16244,100,1374.44,SWIFT,2025-09-09 03:37:40,CH,UK,0,0,0,0,0
16245,1327,1387.41,Wire,2025-08-23 14:49:45,AF,AU,0,0,0,0,0
16246,1010,1273.98,ACH,2025-08-22 08:20:42,FR,CH,0,0,0,0,0
16247,447,5319.21,Check,2025-08-11 11:18:54,IR,NL,0,0,0,0,0
16248,552,907.38,Check,2025-08-19 13:00:45,KP,DE,0,0,0,0,0
16249,1818,3475.96,Wire,2025-09-22 16:22:45,SD,CH,0,0,0,0,0
16250,1800,223.2,Wire,2025-07-12 03:11:50,IR,CH,0,0,0,0,0
16251,1605,1485.3,Wire,2025-07-21 07:25:35,LB,JP,0,0,0,0,0
16252,1273,3557.23,SWIFT,2025-07-27 10:46:53,AU,CA,0,0,0,1,0
16253,1209,2023.31,Wire,2025-07-25 14:36:40,AE,CH,0,0,0,0,0
16254,504,664.71,Wire,2025-09-10 00:56:02,RU,JP,0,0,0,1,0
16255,390,5935.32,ACH,2025-09-30 13:54:40,CA,JP,0,0,0,0,0
16256,456,1181.38,ACH,2025-09-08 13:58:28,UK,CN,0,0,0,0,0
16257,953,1241.97,Check,2025-07-12 08:39:45,KP,NL,0,0,0,0,0
16258,1108,498.56,ACH,2025-08-17 00:20:57,UK,JP,0,0,0,0,0
16259,377,1500.47,Check,2025-09-05 07:53:12,JP,NL,0,0,0,0,0
16260,788,111.83,ACH,2025-09-29 14:28:55,AE,US,0,0,0,0,0
16261,1669,3272.46,Wire,2025-08-31 03:21:13,CH,SD,1,0,0,0,0
16262,631,58.72,Check,2025-07-21 16:16:53,AF,UK,0,0,0,0,0
16263,1092,5408.07,Check,2025-08-06 10:56:55,RU,CN,0,0,0,0,0
16264,398,427.69,Check,2025-08-12 16:04:49,LB,DE,0,0,0,0,0
16265,1599,3594.45,Wire,2025-09-26 07:23:58,JP,NL,0,0,0,0,0
16266,1092,1608.74,Wire,2025-08-10 08:39:46,RU,UK,0,0,0,0,0
16267,1078,31476.65,ACH,2025-09-10 18:12:09,NL,CN,0,0,0,0,0
16268,585,109805.41,ACH,2025-07-13 21:46:28,JP,LB,0,0,0,0,1
16269,172,5338.45,Wire,2025-07-20 18:20:47,CH,DE,0,0,0,0,0
16270,1641,2083.48,ACH,2025-07-15 19:56:45,CH,AE,0,0,0,0,0
16271,1404,2496.86,Wire,2025-07-16 04:38:49,JP,CH,0,0,0,0,0
16272,1747,959.36,Check,2025-08-24 16:48:04,AE,CH,0,0,0,0,0
16273,1370,5824.86,ACH,2025-09-12 11:55:18,IN,US,0,0,0,0,0
16274,1746,2151.24,SWIFT,2025-07-12 13:16:00,IR,AE,0,0,0,0,0
16275,242,4656.99,SWIFT,2025-09-30 07:01:01,JP,JP,0,0,0,0,0
16276,838,2364.62,SWIFT,2025-07-10 17:55:13,CA,CH,0,0,0,1,0
16277,1422,361.42,Wire,2025-09-25 16:37:06,NL,JP,0,0,0,0,0
16278,1244,1405.04,ACH,2025-07-11 18:59:24,AF,UK,0,0,0,0,0
16279,1334,951.22,ACH,2025-08-20 13:51:54,SD,UK,0,0,0,0,0
16280,1461,3064.34,SWIFT,2025-08-07 13:20:51,IN,AU,0,0,0,0,0
16281,77,7252.18,Wire,2025-08-14 21:35:32,DE,UK,0,0,0,0,0
16282,1605,2991.03,SWIFT,2025-09-24 10:18:22,LB,CA,0,0,0,0,0
16283,127,1633.25,ACH,2025-09-26 11:07:19,SG,NL,0,0,0,0,0
16284,147,56374.04,Wire,2025-08-25 04:35:02,RU,US,0,0,0,0,0
16285,1091,759.66,Check,2025-08-19 14:54:54,RU,CH,0,0,0,0,0
16286,1978,360.39,SWIFT,2025-07-17 19:23:33,CN,UK,0,0,0,0,0
16287,1447,4520.57,ACH,2025-07-07 03:56:55,US,JP,0,0,0,0,0
16288,480,2654.88,ACH,2025-07-24 01:41:53,UK,NL,0,0,0,0,0
16289,1260,2524.11,ACH,2025-07-12 06:50:15,DE,AE,0,0,0,1,0
16290,180,1737.64,SWIFT,2025-08-26 00:27:27,VE,IN,0,0,0,0,0
16291,133,2562.45,ACH,2025-07-16 06:33:09,SG,FR,0,0,0,0,0
16292,367,3600.39,Wire,2025-07-24 16:04:47,SD,UK,0,0,0,0,0
16293,714,21.19,Check,2025-09-27 18:31:38,FR,KP,1,1,0,0,0
16294,1299,999.68,Wire,2025-09-21 01:18:34,VE,CN,0,0,0,0,0
16295,504,4534.64,Check,2025-08-05 23:21:21,RU,US,0,0,0,0,0
16296,1256,1930.4,ACH,2025-07-17 15:19:42,SG,CN,0,0,0,0,0
16297,1444,29172.48,Wire,2025-09-02 16:52:35,SD,AU,0,0,0,0,0
16298,591,603.3,ACH,2025-07-09 08:33:25,SG,AU,0,0,0,0,0
16299,787,7.82,Check,2025-08-01 08:05:31,CA,AU,0,0,0,0,0
16300,824,3341.21,Check,2025-07-04 18:14:54,CA,DE,0,0,0,0,0
16301,606,5689.9,Wire,2025-08-03 00:59:25,CH,DE,0,0,0,0,0
16302,931,3819.11,Check,2025-08-20 04:40:08,NL,FR,0,0,0,0,0
16303,1453,2903.42,Wire,2025-08-15 02:13:34,SD,IN,0,0,0,0,0
16304,1111,4773.76,Wire,2025-09-25 18:13:18,NL,CH,0,0,0,0,0
16305,1070,2957.92,SWIFT,2025-07-19 22:12:08,SY,DE,0,0,0,0,0
16306,1620,2263.28,SWIFT,2025-07-22 22:25:41,FR,CH,0,0,0,0,0
16307,1655,756.37,Check,2025-09-11 21:08:19,JP,AE,0,0,0,0,0
16308,328,1785.61,Wire,2025-07-14 08:40:32,SG,NL,0,0,0,0,0
16309,75,3531.35,ACH,2025-08-28 10:14:28,SY,CH,0,0,0,0,0
16310,722,166.16,SWIFT,2025-07-26 00:01:01,JP,AU,0,0,0,0,0
16311,403,4929.92,Wire,2025-09-04 05:22:00,SY,VE,1,0,0,0,0
16312,1365,1467.23,Check,2025-07-22 21:11:30,CN,NL,0,0,0,0,0
16313,238,2364.77,Wire,2025-09-11 16:39:46,AU,DE,0,0,0,0,0
16314,641,73.09,Wire,2025-07-05 01:38:21,AU,UK,0,0,0,0,0
16315,1129,5321.83,Wire,2025-08-27 19:19:44,UK,CH,0,0,0,1,0
16316,1855,1525.19,ACH,2025-09-11 07:40:52,AE,CH,0,0,0,0,0
16317,1801,8006.55,Check,2025-07-11 21:27:59,IN,DE,0,0,0,0,0
16318,608,7665.12,Check,2025-08-28 09:09:03,JP,DE,0,0,0,0,0
16319,1428,1868.38,SWIFT,2025-07-14 04:03:03,CH,CN,0,0,0,0,0
16320,1009,2649.91,Check,2025-08-08 17:58:13,RU,AU,0,0,0,0,0
16321,1033,1313.73,Wire,2025-09-29 03:11:40,DE,CH,0,0,0,0,0
16322,268,1366.34,Check,2025-09-27 22:52:45,LB,IN,0,0,0,0,0
16323,1393,1102.3,SWIFT,2025-09-30 12:50:28,US,CN,0,0,0,0,0
16324,1940,153.68,ACH,2025-07-29 21:20:21,CA,SG,0,0,0,0,0
16325,338,4955.82,ACH,2025-08-18 11:58:43,IN,DE,0,0,0,0,0
16326,450,7747.48,Check,2025-07-15 22:01:13,CA,CA,0,0,0,0,0
16327,1069,418.83,Check,2025-07-11 10:00:18,CA,NL,0,0,0,0,0
16328,1834,3685.21,Wire,2025-07-05 14:16:30,FR,DE,0,0,0,0,0
16329,144,188.1,Wire,2025-07-05 12:12:03,IN,AE,0,0,0,0,0
16330,93,6348.9,SWIFT,2025-08-23 19:04:29,SY,IN,0,0,0,0,0
16331,1470,18.36,Check,2025-08-11 06:51:04,NL,SG,0,0,0,0,0
16332,956,194.58,SWIFT,2025-07-05 14:06:59,SD,JP,0,0,0,0,0
16333,1397,1610.91,SWIFT,2025-09-07 18:38:02,KP,CN,0,0,0,0,0
16334,1030,3153.35,SWIFT,2025-07-17 19:48:23,SY,FR,0,0,0,0,0
16335,1047,3755.25,Wire,2025-08-02 07:34:42,IN,SG,0,0,0,0,0
16336,1843,1156.39,Wire,2025-08-23 16:46:49,US,UK,0,0,0,0,0
16337,802,4708.22,SWIFT,2025-07-18 17:42:54,FR,AU,0,0,0,0,0
16338,1526,3465.9,ACH,2025-08-26 07:50:33,AE,UK,0,0,0,0,0
16339,844,4265.0,SWIFT,2025-07-22 21:21:10,CH,FR,0,0,0,0,0
16340,1054,4820.11,ACH,2025-07-11 02:57:05,AU,IN,0,0,0,0,0
16341,1976,10241.12,SWIFT,2025-08-26 22:50:49,IN,CN,0,0,0,0,0
16342,12,3960.33,ACH,2025-09-17 19:15:56,SD,CA,0,0,0,0,0
16343,1495,772.91,SWIFT,2025-07-10 11:27:55,AE,CN,0,0,0,0,0
16344,1774,1811.68,SWIFT,2025-07-06 20:26:27,CN,CN,0,0,0,0,0
16345,1596,897.74,SWIFT,2025-09-29 15:11:52,SG,AU,0,0,0,0,0
16346,603,80.08,ACH,2025-09-30 06:15:23,LB,UK,0,0,0,0,0
16347,263,24645.23,ACH,2025-07-28 11:28:40,AE,UK,0,0,0,0,0
16348,1406,2092.24,Wire,2025-09-07 22:50:38,SG,AU,0,0,0,0,0
16349,558,704.26,ACH,2025-09-24 00:58:27,AU,SG,0,0,0,0,0
16350,463,416.47,Check,2025-07-20 21:50:07,RU,AU,0,0,0,0,0
16351,1017,2609.39,Check,2025-09-27 10:04:44,FR,CN,0,0,0,0,0
16352,1770,143.45,SWIFT,2025-07-28 14:58:31,LB,SG,0,0,0,1,0
16353,363,194.97,ACH,2025-07-17 07:05:49,CN,NL,0,0,0,0,0
16354,1255,115.97,ACH,2025-07-09 19:47:38,DE,NL,0,0,0,0,0
16355,1552,455.08,Check,2025-07-09 14:28:34,AE,SG,0,0,0,0,0
16356,1009,16.77,Check,2025-07-09 11:02:01,RU,UK,0,0,0,0,0
16357,749,233.52,Check,2025-08-23 22:22:25,NL,SG,0,0,0,0,0
16358,755,315.37,SWIFT,2025-07-15 12:21:47,CN,SG,0,0,0,0,0
16359,467,939.8,Check,2025-09-09 03:14:51,KP,SG,0,0,0,0,0
16360,179,970.96,Check,2025-09-25 15:58:41,IR,CA,0,0,0,0,0
16361,1368,5108.94,Wire,2025-08-25 19:44:15,VE,FR,0,0,0,0,0
16362,1,5336.78,SWIFT,2025-08-19 21:13:06,JP,CH,0,0,0,0,0
16363,1651,1887.67,Wire,2025-08-06 23:02:36,IN,NL,0,0,0,0,0
16364,1270,743.96,Wire,2025-07-04 10:04:06,SY,US,0,0,0,0,0
16365,1288,785.28,Check,2025-08-13 07:05:44,AU,CA,0,0,0,0,0
16366,1733,7634.61,SWIFT,2025-09-02 17:58:46,AU,IN,0,0,0,0,0
16367,1974,811.14,ACH,2025-09-28 17:43:13,FR,AU,0,0,0,0,0
16368,531,101.26,Check,2025-07-04 17:05:15,LB,SG,0,0,0,0,0
16369,891,48954.77,ACH,2025-08-27 20:18:36,AF,DE,0,0,0,0,0
16370,1282,3068.95,Wire,2025-08-23 23:43:58,CA,FR,0,0,0,0,0
16371,1771,111.07,Check,2025-08-23 20:32:34,AE,SD,1,0,0,0,0
16372,101,7549.34,ACH,2025-08-11 03:48:25,VE,DE,0,0,0,0,0
16373,1686,31686.32,ACH,2025-08-16 10:01:25,KP,CH,0,0,0,0,0
16374,1291,4135.08,ACH,2025-08-01 22:54:48,CH,US,0,0,0,0,0
16375,1602,3908.39,Check,2025-08-30 00:21:36,VE,CN,0,0,0,0,0
16376,245,1738.25,SWIFT,2025-07-14 12:49:43,SY,DE,0,0,0,1,0
16377,1150,599.87,Wire,2025-08-10 08:54:56,FR,US,0,0,0,0,0
16378,1349,514.75,Check,2025-08-08 03:19:27,NL,CN,0,0,0,0,0
16379,82,2348.32,SWIFT,2025-08-25 01:14:17,VE,JP,0,0,0,0,0
16380,136,2980.32,ACH,2025-08-10 20:25:52,SG,AE,0,0,0,0,0
16381,203,5834.11,Wire,2025-08-15 19:07:29,IR,UK,0,0,0,0,0
16382,656,1201.51,Wire,2025-08-03 18:06:59,AU,IR,1,1,0,0,0
16383,1260,4209.32,ACH,2025-08-15 01:24:28,DE,AU,0,0,0,0,0
16384,616,2104.4,ACH,2025-09-19 03:03:28,NL,NL,0,0,0,0,0
16385,970,3058.39,Wire,2025-09-04 09:55:43,UK,CN,0,0,0,0,0
16386,1090,37.44,ACH,2025-09-25 22:59:28,AE,NL,0,0,0,0,0
16387,1120,3202.95,Wire,2025-07-28 18:57:04,SD,US,0,0,0,0,0
16388,573,1350.48,SWIFT,2025-09-23 21:39:45,FR,US,0,0,0,0,0
16389,959,1952.96,ACH,2025-09-19 17:01:21,IN,AU,0,0,0,0,0
16390,557,196.4,Check,2025-09-03 03:27:03,CA,CN,0,0,0,0,0
16391,1846,1401.14,Check,2025-07-15 16:41:45,UK,SG,0,0,0,0,0
16392,103,2342.65,Check,2025-09-18 14:26:23,CA,AE,0,0,0,0,0
16393,743,5459.62,SWIFT,2025-09-06 15:42:36,RU,NL,0,0,0,0,0
16394,1482,1460.84,ACH,2025-07-08 02:08:58,CN,DE,0,0,0,0,0
16395,1267,219.38,ACH,2025-07-25 12:43:53,JP,CN,0,0,0,0,0
16396,1841,593.18,SWIFT,2025-07-06 13:41:18,US,DE,0,0,0,1,0
16397,35,4161.09,SWIFT,2025-08-30 10:28:05,IR,CH,0,0,0,0,0
16398,1095,159.02,Wire,2025-08-19 01:18:15,LB,FR,0,0,0,1,0
16399,1471,820.57,SWIFT,2025-07-29 03:09:22,AU,US,0,0,0,0,0
16400,869,36321.97,SWIFT,2025-08-24 11:36:12,LB,SG,0,0,0,0,0
16401,801,2266.08,Check,2025-09-30 05:20:05,JP,US,0,0,0,0,0
16402,1800,4874.05,SWIFT,2025-09-30 08:51:02,IR,NL,0,0,0,0,0
16403,365,202.3,Wire,2025-09-21 08:20:34,AU,DE,0,0,0,0,0
16404,1598,556.25,Check,2025-08-26 08:29:24,AF,CA,0,0,0,0,0
16405,98,1847.3,Check,2025-09-04 07:51:24,SG,IN,0,0,0,1,0
16406,1191,322.52,ACH,2025-09-16 20:58:11,DE,CH,0,0,0,0,0
16407,939,543.26,ACH,2025-09-27 18:07:37,JP,DE,0,0,0,0,0
16408,1374,2148.55,Wire,2025-07-15 03:17:49,CN,CA,0,0,0,0,0
16409,365,2669.81,Wire,2025-09-21 10:48:36,AU,AU,0,0,0,1,0
16410,1270,2486.47,SWIFT,2025-09-15 07:02:58,SY,SG,0,0,0,0,0
16411,1695,7438.39,Wire,2025-07-13 23:34:04,UK,AE,0,0,0,0,0
16412,775,4236.18,Wire,2025-07-15 18:00:48,AU,US,0,0,0,0,0
16413,1917,3563.23,SWIFT,2025-08-27 08:49:57,VE,CN,0,0,0,0,0
16414,1721,1437.23,Check,2025-09-26 19:07:07,IN,UK,0,0,0,1,0
16415,1647,1174.31,SWIFT,2025-09-29 06:46:48,SY,FR,0,0,0,0,0
16416,1135,48.8,Wire,2025-07-25 17:27:34,FR,SG,0,0,0,0,0
16417,338,389.05,Check,2025-09-23 10:26:52,IN,CH,0,0,0,0,0
16418,1310,272.91,SWIFT,2025-08-05 08:53:14,SD,NL,0,0,0,0,0
16419,1172,5829.94,Wire,2025-09-07 02:08:44,KP,UK,0,0,0,0,0
16420,1553,2511.59,SWIFT,2025-09-20 20:31:57,US,JP,0,0,0,0,0
16421,1417,4350.56,SWIFT,2025-08-08 09:11:15,AU,FR,0,0,0,0,0
16422,380,4639.72,Wire,2025-08-30 03:06:21,CN,AE,0,0,0,0,0
16423,1502,1815.02,Wire,2025-08-18 03:25:40,JP,CH,0,0,0,0,0
16424,663,6726.18,ACH,2025-07-13 23:40:25,SD,CN,0,0,0,0,0
16425,506,3544.27,Check,2025-07-20 22:17:08,DE,SG,0,0,0,0,0
16426,505,5180.06,Wire,2025-09-22 03:00:35,SD,CH,0,0,0,0,0
16427,1118,343.42,SWIFT,2025-08-01 13:15:06,RU,NL,0,0,0,0,0
16428,1796,4199.07,Check,2025-07-06 01:05:43,LB,CA,0,0,0,0,0
16429,845,6661.42,Wire,2025-07-05 19:06:45,NL,NL,0,0,0,0,0
16430,1324,3465.17,Check,2025-07-12 00:14:33,NL,FR,0,0,0,0,0
16431,140,2634.34,Check,2025-08-14 01:08:07,IR,JP,0,0,0,0,0
16432,1339,2770.46,Wire,2025-08-28 18:43:36,LB,NL,0,0,0,0,0
16433,1238,7903.13,Check,2025-08-03 19:01:37,SD,CN,0,0,0,0,0
16434,1507,679.7,ACH,2025-08-11 11:35:12,SY,NL,0,0,0,0,0
16435,1072,987.98,ACH,2025-07-29 04:15:16,VE,SG,0,0,0,0,0
16436,1327,111.11,Check,2025-09-21 06:53:25,AF,AF,0,0,0,0,0
16437,421,3630.88,Wire,2025-07-17 03:29:20,DE,CN,0,0,0,0,0
16438,334,2042.81,SWIFT,2025-08-01 13:36:44,RU,SG,0,0,0,0,0
16439,192,42.82,ACH,2025-07-29 20:19:59,DE,US,0,0,0,0,0
16440,1324,128.77,Wire,2025-08-04 09:14:41,NL,CH,0,0,0,0,0
16441,494,1877.89,ACH,2025-08-07 17:58:01,KP,AU,0,0,0,0,0
16442,130,46926.16,ACH,2025-08-08 05:41:50,IR,CH,0,0,0,0,0
16443,740,3070.86,Wire,2025-09-12 00:05:52,SG,LB,0,0,0,1,0
16444,267,3559.76,Wire,2025-09-22 01:52:48,IR,US,0,0,0,0,0
16445,884,686.66,Check,2025-08-29 15:15:13,JP,AU,0,0,0,0,0
16446,61,3951.39,Wire,2025-09-10 18:21:43,CH,IN,0,0,0,0,0
16447,1917,1860.31,Wire,2025-09-09 16:26:53,VE,IN,0,0,0,0,0
16448,1290,971.02,Check,2025-09-20 06:57:42,AU,AU,0,0,0,1,0
16449,33,358.53,ACH,2025-09-13 07:32:01,RU,DE,0,0,0,0,0
16450,934,48.3,ACH,2025-07-13 06:13:36,KP,FR,0,0,0,0,0
16451,358,162.61,Wire,2025-07-13 00:19:35,VE,US,0,0,0,0,0
16452,1100,1320.01,Wire,2025-09-02 19:49:05,CN,DE,0,0,0,0,0
16453,623,195.97,Wire,2025-08-16 02:00:02,KP,AE,0,0,0,0,0
16454,224,3698.51,Wire,2025-08-12 22:53:02,AE,SG,0,0,0,0,0
16455,1662,15.8,ACH,2025-08-05 14:45:57,SG,DE,0,0,0,0,0
16456,1033,2051.27,Check,2025-08-13 03:20:56,DE,FR,0,0,0,0,0
16457,399,320.24,ACH,2025-07-18 03:03:00,VE,NL,0,0,0,0,0
16458,1117,452.12,ACH,2025-08-02 00:03:19,SD,AE,0,0,0,0,0
16459,273,1761.88,ACH,2025-08-18 19:55:24,NL,CH,0,0,0,0,0
16460,409,2350.0,SWIFT,2025-08-07 22:09:04,NL,SG,0,0,0,0,0
16461,993,675.43,SWIFT,2025-07-16 19:55:35,FR,CH,0,0,0,0,0
16462,817,5036.04,Wire,2025-08-29 17:40:17,VE,CH,0,0,0,0,0
16463,1335,65.66,ACH,2025-09-12 00:27:17,JP,UK,0,0,0,0,0
16464,1488,3702.86,Check,2025-08-25 17:56:30,AU,CH,0,0,0,0,0
16465,1691,730.27,Check,2025-09-11 03:09:23,SD,FR,0,0,0,1,0
16466,1121,5110.71,Wire,2025-09-11 02:34:09,FR,NL,0,0,0,0,0
16467,1515,2870.49,Check,2025-07-28 04:38:42,AE,FR,0,0,0,0,0
16468,1707,2053.25,Check,2025-08-15 17:45:47,LB,CH,0,0,0,0,0
16469,863,89.91,Wire,2025-07-13 11:16:25,JP,SG,0,0,0,0,0
16470,1032,934.24,ACH,2025-09-20 11:56:59,SD,AE,0,0,0,0,0
16471,783,781.67,SWIFT,2025-08-26 16:22:15,IN,AU,0,0,0,0,0
16472,1724,1347.67,ACH,2025-08-25 05:02:02,IN,US,0,0,0,0,0
16473,1977,693.61,Check,2025-09-18 05:51:33,VE,IN,0,0,0,0,0
16474,1215,515.98,Wire,2025-08-04 03:05:44,LB,LB,0,0,0,0,0
16475,304,1535.09,ACH,2025-07-08 22:30:47,IN,AE,0,0,0,0,0
16476,1010,1939.92,Wire,2025-09-15 08:51:36,FR,FR,0,0,0,0,0
16477,1952,1295.99,SWIFT,2025-09-06 04:10:32,UK,US,0,0,0,0,0
16478,1016,2894.41,ACH,2025-08-20 15:19:51,IN,US,0,0,0,0,0
16479,409,721.67,ACH,2025-08-29 10:03:28,NL,CA,0,0,0,0,0
16480,205,0.23,Check,2025-08-19 05:20:48,IR,UK,0,0,0,0,0
16481,1145,8080.73,SWIFT,2025-09-09 03:08:51,NL,CA,0,0,0,0,0
16482,36,306.15,SWIFT,2025-09-23 10:26:03,IN,CA,0,0,0,0,0
16483,1178,2842.98,ACH,2025-08-30 15:48:38,US,AU,0,0,0,0,0
16484,1458,2492.64,ACH,2025-07-12 23:21:25,IN,JP,0,0,0,0,0
16485,354,6386.92,ACH,2025-07-20 15:46:23,CH,FR,0,0,0,0,0
16486,1564,519.84,Wire,2025-08-03 23:25:38,VE,AE,0,0,0,0,0
